date,ticker,low,high,open,close
20090226,GOOG,337.16,352.49,345.96,337.18
20090227,GOOG,331.11,343.82,332.95,337.99
20090302,GOOG,326,340.69,333.33,327.16
20090303,GOOG,322.35,333.69,330.07,325.48
20090304,GOOG,315.38,329,323.16,318.92
20090305,GOOG,302.64,319.08,316.48,305.64
20090306,GOOG,294.249,310.19,307.22,308.57
20090309,GOOG,289.45,306.57,299.98,290.89
20090310,GOOG,294.25,310.5,298.25,308.17
20090311,GOOG,305.71,320,310.1,317.91
20090312,GOOG,313.65,325,317.54,323.53
20090313,GOOG,319.03,327.46,326.1,324.42
20090316,GOOG,318.59,329.73,325.99,319.69
20090317,GOOG,319.09,335.34,320.18,335.34
20090318,GOOG,328.05,340,334.81,333.1
20090319,GOOG,327.38,336,331.68,329.94
20090320,GOOG,326.34,332.99,330.3,330.16
20090323,GOOG,333.03,349.45,333.56,348.601
20090324,GOOG,344,353.84,346.5,347.165
20090325,GOOG,336.25,351.34,350.4,344.07
20090326,GOOG,348.5,359.16,353.13,353.29
20090327,GOOG,345.47,351.9961,350,347.7
20090330,GOOG,336.055,343.81,342.548,342.69
20090331,GOOG,346.176,353.51,348.934,348.06
20090401,GOOG,340.61,355.24,343.78,354.09
20090402,GOOG,360.32,369.76,363.31,362.5
20090403,GOOG,358,371.72,364.5,369.78
20090406,GOOG,361.4021,369.82,367,368.24
20090407,GOOG,355.31,363.75,362.6,358.65
20090408,GOOG,356.21,365,363.5,362
20090409,GOOG,366.25,374.35,369.5,372.5
20090413,GOOG,370.3,379.1,371.33,378.11
20090414,GOOG,365.6,376.99,376.94,368.91
20090415,GOOG,364.16,381.06,367.1,379.5
20090416,GOOG,381.02,392.9,381.5,388.74
20090417,GOOG,384.81,399.82,386.02,392.24
20090420,GOOG,375.89,390.65,386.15,379.3
20090421,GOOG,376.1,384.3,376.17,381.47
20090422,GOOG,379.01,390,381.75,383.86
20090423,GOOG,381.11,389.75,387.51,384.69
20090424,GOOG,380.5,393.18,386.05,389.49
20090427,GOOG,382.75,389.49,384.34,385.95
20090428,GOOG,381.54,389.05,383.75,383.71
20090429,GOOG,385.83,394.97,385.97,391.47
20090430,GOOG,394.8,403.75,395.76,395.97
20090501,GOOG,391.55,397.59,395.03,393.69
20090504,GOOG,394.79,402.4,398.17,401.9793
20090505,GOOG,397.25,405,399.98,402.99
20090506,GOOG,401,408.28,406.79,403.47
20090507,GOOG,392.5,404.99,404.1,396.61
20090508,GOOG,395,410.1284,402.85,407.33
20090511,GOOG,401.2,412,402.8,407.98
20090512,GOOG,395.11,410.99,410.01,399.01
20090513,GOOG,388.35,396.39,394.09,389.54
20090514,GOOG,384.69,392.21,388.8,387.5
20090515,GOOG,389.0905,394.11,391.1,390
20090518,GOOG,385.4,397.31,394.73,396.84
20090519,GOOG,393,401.64,396.1,398.88
20090520,GOOG,395,405.67,402.09,397.18
20090521,GOOG,393.837,402.84,396.3,396.5
20090522,GOOG,392.0005,398.65,396.66,393.5
20090526,GOOG,390,405,391.9495,404.36
20090527,GOOG,404.81,411.8585,405.64,405.56
20090528,GOOG,404.61,411.62,408.68,410.4
20090529,GOOG,410.7,417.2329,412.11,417.23
20090601,GOOG,418.53,429.6,418.73,426.56
20090602,GOOG,423.4,429.96,426.25,428.4
20090603,GOOG,424,432.463,426,431.65
20090604,GOOG,434.5,441.24,435.3,440.28
20090605,GOOG,439.46,447.34,445.07,444.32
20090608,GOOG,434.12,440.92,439.5,438.77
20090609,GOOG,431.76,440.5,438.58,435.62
20090610,GOOG,426.67,437.89,436.23,432.6
20090611,GOOG,428.37,433.73,431.77,429
20090612,GOOG,421.21,427.7,426.86,424.84
20090615,GOOG,414,421.5,421.5,416.77
20090616,GOOG,415.42,421.09,419.31,416
20090617,GOOG,411.56,419.72,416.19,415.16
20090618,GOOG,413,418.69,415.68,414.06
20090619,GOOG,414.58,420.46,418.21,420.09
20090622,GOOG,401.8901,417.49,416.95,407.35
20090623,GOOG,402.55,408.99,406.65,405.68
20090624,GOOG,406.56,412.23,408.74,409.29
20090625,GOOG,406.51,415.9,407,415.77
20090626,GOOG,413.11,428.23,413.68,425.32
20090629,GOOG,422.24,427.8,426,424.14
20090630,GOOG,418.22,427.21,424,421.59
20090701,GOOG,418.15,426.4,424.2,418.99
20090702,GOOG,406.81,415.41,415.41,408.49
20090706,GOOG,401.66,410.64,406.5,409.61
20090707,GOOG,395.9801,409.19,409.61,396.63
20090708,GOOG,398.06,406,400,402.49
20090709,GOOG,405.8,414.45,406.12,410.39
20090710,GOOG,408.7,417.37,409.575,414.4
20090713,GOOG,415.18,424.52,416.174,424.3
20090714,GOOG,420.87,426.73,423.71,424.69
20090715,GOOG,428.49,438.68,429.66,438.17
20090716,GOOG,434.1,445.75,436.68,442.6
20090717,GOOG,426.7,435.48,433,430.25
20090720,GOOG,426.25,432.8495,429.88,430.17
20090721,GOOG,425.72,431.9,430.94,427.9
20090722,GOOG,423.5,430.2,428,427.69
20090723,GOOG,425.5,441.21,428.68,437.342
20090724,GOOG,435,450.49,435.81,446.72
20090727,GOOG,437.61,446.75,446.04,444.8
20090728,GOOG,436.1,442.81,441,439.85
20090729,GOOG,431.885,437.8,437.23,436.24
20090730,GOOG,442.61,451.47,442.61,445.64
20090731,GOOG,442.43,452.7,449.98,443.05
20090803,GOOG,447.64,453.9,448.74,452.21
20090804,GOOG,448.43,454,449.37,453.734
20090805,GOOG,447.88,456.91,456,451.14
20090806,GOOG,448.53,454.88,451.14,450.36
20090807,GOOG,454.99,459.42,455.67,457.1
20090810,GOOG,453.79,458.41,455.14,456.61
20090811,GOOG,452.378,457.23,453.67,453.936
20090812,GOOG,454.92,461.75,455.41,458.58
20090813,GOOG,458.91,464.72,462.15,462.28
20090814,GOOG,456.89,463.18,462.78,460
20090817,GOOG,443.1205,451.99,451.5,444.89
20090818,GOOG,442.32,447.7,445.1,445.28
20090819,GOOG,438.5605,445,439.99,443.97
20090820,GOOG,451.23,462.18,452,460.41
20090821,GOOG,462.65,466.09,465.54,465.24
20090824,GOOG,464.425,470.09,467.35,468.73
20090825,GOOG,468.72,474.35,469.13,471.37
20090826,GOOG,466.7,473,472.76,468
20090827,GOOG,460.73,468.58,468.58,466.06
20090828,GOOG,463.38,472.37,469.26,464.75
20090831,GOOG,458,461.86,459.79,461.67
20090901,GOOG,454.42,466.82,459.68,455.761
20090902,GOOG,452.59,458.33,455.82,453.01
20090903,GOOG,455,458.25,455.82,457.52
20090904,GOOG,455.78,462.6,457.57,461.3
20090908,GOOG,455.84,466.99,464.29,458.62
20090909,GOOG,458.8,466.27,459.06,463.97
20090910,GOOG,462,470.94,466.65,470.94
20090911,GOOG,467.63,473.3,470.4,472.14
20090914,GOOG,470.05,476.8,470.51,475.12
20090915,GOOG,472.71,478.91,475.08,477.54
20090916,GOOG,478.48,489.37,479.8,488.29
20090917,GOOG,487.15,497.37,490.57,491.72
20090918,GOOG,491.23,496.98,496.77,491.46
20090921,GOOG,486.22,498.9,487.74,497
20090922,GOOG,497.81,501.99,500.92,499.06
20090923,GOOG,497.71,507,500.78,498.46
20090924,GOOG,493,501.41,500.47,496.77
20090925,GOOG,492,499.93,494.29,492.48
20090928,GOOG,493.295,501.5,494.84,498.53
20090929,GOOG,493.01,499.75,499.53,498.53
20090930,GOOG,487.24,500.14,500,495.85
20091001,GOOG,487,496.47,493,487.2
20091002,GOOG,482.6,491.74,483.74,484.58
20091005,GOOG,483.34,492.43,487.65,488.52
20091006,GOOG,491.7001,499.37,491.7001,498.74
20091007,GOOG,497.81,518.99,499,517.54
20091008,GOOG,513.34,523.25,519.57,514.18
20091009,GOOG,514.5,521.51,516.65,516.25
20091012,GOOG,519.3201,525.76,523.42,524.04
20091013,GOOG,521.38,527.46,524.39,526.11
20091014,GOOG,530,535.58,532.46,535.32
20091015,GOOG,527.27,536.9,533.75,529.91
20091016,GOOG,544.53,554.75,547.33,549.85
20091019,GOOG,548.73,553.6,552.69,552.09
20091020,GOOG,540.7,552.95,551.64,551.72
20091021,GOOG,549,559.35,549.91,551.1
20091022,GOOG,548,555,550,554.09
20091023,GOOG,551.2,557.89,555.25,553.69
20091026,GOOG,550.89,561.64,555.75,554.21
20091027,GOOG,544.16,554.56,550.97,548.29
20091028,GOOG,538.25,550,547.87,540.3
20091029,GOOG,541,551.83,543.01,551.05
20091030,GOOG,534.24,550.17,550,536.12
20091102,GOOG,528.241,539.46,532.5,533.99
20091103,GOOG,528.3001,537.5,530.01,537.29
20091104,GOOG,536.42,545.5,537.29,540.33
20091105,GOOG,542.664,549.77,543.49,548.65
20091106,GOOG,545.5,551.78,547.72,551.1
20091109,GOOG,554.23,562.58,555.45,562.51
20091110,GOOG,562,568.78,562.73,566.76
20091111,GOOG,565.86,573.5,570.48,570.56
20091112,GOOG,565.5,572.9,569.56,567.85
20091113,GOOG,566.61,572.51,569.29,572.05
20091116,GOOG,572.78,576.99,575,576.28
20091117,GOOG,573.72,577.5,574.87,577.49
20091118,GOOG,572.07,578.78,576.65,576.65
20091119,GOOG,570,574,573.77,572.99
20091120,GOOG,569.4,571.6,569.5,569.964
20091123,GOOG,575.86,586.6,576.49,582.35
20091124,GOOG,576.54,584.29,582.5,583.09
20091125,GOOG,582.69,587.0599,586.4054,585.74
20091127,GOOG,570.97,582.46,572,579.76
20091130,GOOG,577.11,583.67,580.63,583
20091201,GOOG,583,591.22,588.13,589.87
20091202,GOOG,586.22,593.01,590.98,587.51
20091203,GOOG,585,591.45,589.04,585.74
20091204,GOOG,579.18,594.832,593.02,585.01
20091207,GOOG,581,588.69,584.23,586.25
20091208,GOOG,582,590.66,583.5,587.05
20091209,GOOG,583.58,589.33,587.5,589.02
20091210,GOOG,590.41,594.71,590.44,591.5
20091211,GOOG,587.73,594.75,594.68,590.51
20091214,GOOG,592.6101,597.31,595.24,595.73
20091215,GOOG,590.99,596.38,593.3,593.14
20091216,GOOG,596.64,600.37,598.91,597.76
20091217,GOOG,593.76,597.64,596.44,593.94
20091218,GOOG,595,598.93,596.03,596.42
20091221,GOOG,595.67,599.84,597.95,598.68
20091222,GOOG,598.85,601.5,601.34,601.12
20091223,GOOG,602.85,612.8698,603.5,611.68
20091224,GOOG,612.2705,619.52,612.93,618.48
20091228,GOOG,618.48,625.99,621.66,622.87
20091229,GOOG,618.29,624.8425,624.74,619.4
20091230,GOOG,618.01,622.73,618.5,622.73
20091231,GOOG,619.98,625.4,624.75,619.98
20100104,GOOG,624.24,629.51,626.95,626.75
20100105,GOOG,621.54,627.84,627.18,623.99
20100106,GOOG,606.36,625.86,625.86,608.26
20100107,GOOG,592.65,610,609.4,594.1
20100108,GOOG,589.11,603.25,592,602.02
20100111,GOOG,594.04,604.46,604.46,601.11
20100112,GOOG,588,598.16,598.08,590.48
20100113,GOOG,573.9,588.38,576.49,587.09
20100114,GOOG,582.81,594.2,583.9,589.85
20100115,GOOG,578.04,593.56,591.59,580
20100119,GOOG,576.29,590.42,581.49,587.62
20100120,GOOG,575.29,585.98,585.98,580.41
20100121,GOOG,572.251,586.8185,583.44,582.98
20100122,GOOG,534.86,570.6,564.5,550.01
20100125,GOOG,535.51,549.8775,546.59,540
20100126,GOOG,536.29,549.6,537.97,542.42
20100127,GOOG,535.31,547.65,541.27,542.1
20100128,GOOG,530.6,546.9999,544.49,534.29
20100129,GOOG,525.61,540.99,538.49,529.944
20100201,GOOG,530.3,535.81,534.602,533.02
20100202,GOOG,527.61,534.96,534.9554,531.12
20100203,GOOG,528.23,542.1,528.67,540.82
20100204,GOOG,525.56,538,537,526.778
20100205,GOOG,522.46,533.4985,528.4,531.29
20100208,GOOG,531.5301,542,532.5,533.47
20100209,GOOG,535.07,541.53,539.54,536.44
20100210,GOOG,527.69,537.79,534.07,534.445
20100211,GOOG,529.5,540.49,532.25,536.4
20100212,GOOG,530.5,537.15,532.97,533.12
20100216,GOOG,534.3,544.13,537.14,541.3
20100217,GOOG,537.61,543.4,542,538.207
20100218,GOOG,536.14,545.01,537.54,543.22
20100219,GOOG,539.7,544.03,541,540.763
20100222,GOOG,541,547.5,547.35,542.8
20100223,GOOG,532.29,543.63,543,535.07
20100224,GOOG,530.51,538.44,534.39,531.47
20100225,GOOG,520,528.4899,527.12,526.43
20100226,GOOG,523.48,531.75,527.42,526.8
20100301,GOOG,527.74,533.29,529.2,532.69
20100302,GOOG,535.01,545.66,535.48,541.06
20100303,GOOG,539.25,548.12,542.36,545.32
20100304,GOOG,546.2,556.13,546.5,554.59
20100305,GOOG,559.9,567.67,561.35,564.21
20100308,GOOG,561.01,565.18,564.78,562.48
20100309,GOOG,556.5,564.66,559.85,560.19
20100310,GOOG,562.21,578.5,563.76,576.45
20100311,GOOG,574.2,586.21,574.26,581.14
20100312,GOOG,579.16,588.275,588.14,579.54
20100315,GOOG,556,569.45,566.68,563.18
20100316,GOOG,560.76,568.42,561.83,565.2
20100317,GOOG,564.2501,571.4499,568.3,565.56
20100318,GOOG,562.96,568.44,564.72,566.4
20100319,GOOG,557.28,568,566.23,560
20100322,GOOG,554.28,566.85,556.11,557.5
20100323,GOOG,542,558.312,557.04,549
20100324,GOOG,539.7,559.8495,545.51,557.33
20100325,GOOG,558.66,572,559.015,562.88
20100326,GOOG,560.0201,567.39,565.27,562.69
20100329,GOOG,560.57,564.72,563,562.45
20100330,GOOG,560.28,567.63,562.83,566.71
20100331,GOOG,562.81,569.74,565.05,567.12
20100401,GOOG,565.55,573.45,571.35,568.8
20100405,GOOG,569,574.88,570.9,571.01
20100406,GOOG,565.4,570.89,569.46,568.22
20100407,GOOG,561.86,568.75,567.3,563.54
20100408,GOOG,560.05,569.8515,563.32,567.49
20100409,GOOG,564,568.77,568,566.22
20100412,GOOG,566.22,574,567.35,572.73
20100413,GOOG,571.13,588.88,572.53,586.77
20100414,GOOG,584.01,592.34,590.06,589
20100415,GOOG,588.287,597.84,592.17,595.3
20100416,GOOG,549.63,568.81,563,550.145
20100419,GOOG,545,553.99,548.75,550.1
20100420,GOOG,551.06,559.6565,554.17,555.04
20100421,GOOG,552.16,560.25,556.46,554.3
20100422,GOOG,543.35,552.5,552,547.06
20100423,GOOG,542.27,549.32,547.25,544.99
20100426,GOOG,529.21,544.99,544.97,531.64
20100427,GOOG,527.235,538.33,528.94,529.06
20100428,GOOG,521.03,534.83,532.1,529.19
20100429,GOOG,526.67,536.5,533.37,532
20100430,GOOG,525.44,537.68,531.13,525.695
20100503,GOOG,525.08,532.92,526.5,530.6
20100504,GOOG,504.21,526.74,526.52,506.37
20100505,GOOG,500.4701,515.72,500.98,509.76
20100506,GOOG,460,517.52,508.75,498.67
20100507,GOOG,481.33,505.32,499.97,493.14
20100510,GOOG,512.6,522.82,513.97,521.65
20100511,GOOG,508.22,519.88,515.67,509.05
20100512,GOOG,502,512.04,512.04,505.39
20100513,GOOG,510.37,522,516.5,510.88
20100514,GOOG,496.25,510.99,509.77,507.53
20100517,GOOG,498.35,508.3608,506.78,507.97
20100518,GOOG,497.07,510.97,510,498.37
20100519,GOOG,487.74,499.44,496.26,494.43
20100520,GOOG,473.8015,485.58,485.07,475.01
20100521,GOOG,464.4,485,469.06,472.05
20100524,GOOG,476.8,489.79,480.73,477.16
20100525,GOOG,464.01,477.45,468.155,477.07
20100526,GOOG,475,489.76,482.07,475.47
20100527,GOOG,481.05,492.31,484.86,490.46
20100528,GOOG,483,493.45,492.74,485.63
20100601,GOOG,480.12,491.06,480.43,482.37
20100602,GOOG,481.46,493.8699,486.68,493.37
20100603,GOOG,494.7,508,495.11,505.6
20100604,GOOG,496.7,509.25,499.72,498.72
20100607,GOOG,483.15,500.9099,499.06,485.52
20100608,GOOG,477.54,488.84,487.85,484.78
20100609,GOOG,472,488.88,487.22,474.02
20100610,GOOG,475.84,488.5,480.37,487.01
20100611,GOOG,481.62,488.71,482.5,488.5
20100614,GOOG,483.19,494.5,494.48,483.19
20100615,GOOG,482.18,500.4,483.08,497.99
20100616,GOOG,496.11,504,496.17,501.27
20100617,GOOG,496.69,505.87,503.45,500.08
20100618,GOOG,498.13,503.47,502.51,500.03
20100621,GOOG,484.89,500.967,499.9,488.56
20100622,GOOG,485.73,496.6,489.9,486.25
20100623,GOOG,478.16,486.89,486.89,482.05
20100624,GOOG,473.261,482.75,479.66,475.1
20100625,GOOG,470.56,477.646,477.06,472.68
20100628,GOOG,469.01,477.55,472.59,472.08
20100629,GOOG,451.12,464.55,463.44,454.26
20100630,GOOG,444.72,457.83,454.96,444.95
20100701,GOOG,433.63,448.4,445.29,439.49
20100702,GOOG,436,442.2842,441.62,436.55
20100706,GOOG,433.63,447.6699,444,436.07
20100707,GOOG,435.38,451.29,438.31,450.2
20100708,GOOG,449.66,457.33,453.55,456.56
20100709,GOOG,462.78,473.26,471.96,467.49
20100712,GOOG,471.08,479.44,472.37,475.83
20100713,GOOG,480.28,492.99,482.25,489.2
20100714,GOOG,486.46,493.83,489.88,491.336
20100715,GOOG,482.68,494.7,491.73,494.02
20100716,GOOG,459.52,470.56,469.12,459.605
20100719,GOOG,457.52,469.65,461.01,466.18
20100720,GOOG,460.6,482.99,461.03,481.59
20100721,GOOG,475.4301,485.7,484,477.5
20100722,GOOG,482.48,488.98,483.23,484.81
20100723,GOOG,480.01,490.59,480.77,490.06
20100726,GOOG,484.88,490.749,489.09,488.97
20100727,GOOG,490.17,497.5,490.575,492.63
20100728,GOOG,482.67,495.25,494.94,484.35
20100729,GOOG,479.33,488.88,485.95,484.99
20100730,GOOG,479.14,487.36,479.65,484.85
20100802,GOOG,486.94,493.28,488.99,490.41
20100803,GOOG,486.76,492.46,490.5,489.83
20100804,GOOG,491.05,507,492.18,506.32
20100805,GOOG,503.559,508.6,505.89,508.1
20100806,GOOG,496.05,505.74,505.4,500.22
20100809,GOOG,501.3632,505.5,502.25,505.35
20100810,GOOG,498.57,506,502.35,503.71
20100811,GOOG,491.5,498,497.73,491.74
20100812,GOOG,482.51,494.75,483.94,492.01
20100813,GOOG,486.01,491.19,489,486.35
20100816,GOOG,480.5019,489.87,483.68,485.59
20100817,GOOG,486.03,494.7,488.53,490.52
20100818,GOOG,481.55,490.87,490.44,482.15
20100819,GOOG,467.25,482.51,481.01,467.97
20100820,GOOG,461.0201,471.59,467.97,462.02
20100823,GOOG,457.73,468.25,461.5,464.07
20100824,GOOG,450.92,458.37,457.7,451.39
20100825,GOOG,450,457.81,450,454.62
20100826,GOOG,450.44,457.26,456.06,450.98
20100827,GOOG,447.65,459.99,452.56,458.83
20100830,GOOG,452.421,459.76,459.15,452.69
20100831,GOOG,448,454.87,450.11,450.02
20100901,GOOG,452.5,464.94,454.98,460.335
20100902,GOOG,460.31,464.43,462.84,463.18
20100903,GOOG,467.44,471.88,470.52,470.3
20100907,GOOG,463.02,467.59,464.5,464.4
20100908,GOOG,464.51,472.4997,465.19,470.58
20100909,GOOG,470.58,480.4,477.83,476.18
20100910,GOOG,475.0801,479.79,479.02,476.14
20100913,GOOG,479.53,484.35,480.9,482.27
20100914,GOOG,480.08,484.75,482.01,480.43
20100915,GOOG,478.5,481.89,479.95,480.64
20100916,GOOG,479.41,482.45,479.95,481.06
20100917,GOOG,481.18,491.2,483.75,490.15
20100920,GOOG,492.06,510.41,492.5,508.28
20100921,GOOG,508.91,519.98,509.68,513.46
20100922,GOOG,511.68,517.78,512.86,516
20100923,GOOG,511.3,519.6885,514.61,513.48
20100924,GOOG,518.26,527.829,521.74,527.29
20100927,GOOG,528.8478,536.849,528.8481,530.41
20100928,GOOG,518.45,533.59,533.48,527.17
20100929,GOOG,524.711,532.9385,527.85,527.69
20100930,GOOG,518.92,531.869,529.16,525.79
20101001,GOOG,523,530.62,530,525.62
20101004,GOOG,518.8501,528.25,524.95,522.35
20101005,GOOG,526.55,540,528.38,538.23
20101006,GOOG,529.941,539.9499,539.26,534.35
20101007,GOOG,529.14,537.2,536.21,530.01
20101008,GOOG,527.62,537.605,532.77,536.35
20101011,GOOG,537.17,544.6,538.48,538.84
20101012,GOOG,537.79,545.9899,540.12,541.39
20101013,GOOG,542.33,547.493,547,543.3
20101014,GOOG,537.11,545.25,544.18,540.93
20101015,GOOG,591.6,601.64,599.27,601.45
20101018,GOOG,600.55,619.69,600.55,617.71
20101019,GOOG,602.86,614.82,608.85,607.83
20101020,GOOG,607.5,617.38,608.14,607.98
20101021,GOOG,606,616,611.51,611.99
20101022,GOOG,610.05,614.82,611.92,612.53
20101025,GOOG,614.97,624.74,615.5878,616.5
20101026,GOOG,611.03,621.23,613.1,618.6
20101027,GOOG,612.33,620,615.77,616.47
20101028,GOOG,613.3,621,620.05,618.58
20101029,GOOG,612.99,619,617.07,613.7
20101101,GOOG,611.21,620.66,615.73,615
20101102,GOOG,614.58,620,618.67,615.6
20101103,GOOG,613.5021,621.83,617.5,620.18
20101104,GOOG,622.1,629.92,624.64,624.27
20101105,GOOG,621.11,625.49,623.18,625.08
20101108,GOOG,623.13,629.49,624.02,626.77
20101109,GOOG,620.511,630.85,630,624.82
20101110,GOOG,617.51,623,622.08,622.88
20101111,GOOG,614.21,619.85,619.7,617.19
20101112,GOOG,601.2093,616.9,613.99,603.29
20101115,GOOG,594.05,604,603.08,595.47
20101116,GOOG,583.45,597.89,592.76,583.72
20101117,GOOG,581.369,589.5,585,583.55
20101118,GOOG,588.56,599.98,589,596.56
20101119,GOOG,590.34,597.89,597,590.83
20101122,GOOG,582.75,593.44,587.47,591.22
20101123,GOOG,578.2,589.01,587.01,583.01
20101124,GOOG,587.05,596.6,587.31,594.97
20101126,GOOG,587,592.98,590.46,590
20101129,GOOG,579.95,589.8,589.17,582.11
20101130,GOOG,553.31,574.32,574.32,555.71
20101201,GOOG,562.4,571.57,563,564.35
20101202,GOOG,565.3501,573.33,568.6618,571.82
20101203,GOOG,568,576.48,569.45,573
20101206,GOOG,576.61,582,580.57,578.36
20101207,GOOG,586,593,591.27,587.14
20101208,GOOG,583.69,592.52,591.97,590.54
20101209,GOOG,589,595.58,593.88,591.5
20101210,GOOG,590.29,593.99,593.14,592.21
20101213,GOOG,594.09,603,597.12,594.62
20101214,GOOG,592.48,598.29,597.09,594.91
20101215,GOOG,589.1501,596.45,594.2,590.3
20101216,GOOG,588.07,593.77,592.85,591.71
20101217,GOOG,587.67,592.56,591,590.8
20101220,GOOG,588.6565,597.8799,594.65,595.06
20101221,GOOG,597.615,604.7199,598.57,603.07
20101222,GOOG,603.28,607,604,605.49
20101223,GOOG,602.03,606,605.34,604.23
20101227,GOOG,599.5,603.78,602.74,602.38
20101228,GOOG,598.01,603.87,602.05,598.92
20101229,GOOG,598.92,602.41,602,601
20101230,GOOG,597.3901,601.334,598,598.86
20101231,GOOG,592.03,598.42,596.74,593.97
20110103,GOOG,596.48,605.59,596.48,604.35
20110104,GOOG,600.12,606.18,605.62,602.12
20110105,GOOG,600.05,610.33,600.07,609.07
20110106,GOOG,610.05,618.43,610.68,613.5
20110107,GOOG,610.13,618.25,615.91,616.44
20110110,GOOG,608.56,615.39,614.8,614.21
20110111,GOOG,614.5,618.8,617.71,616.01
20110112,GOOG,614.77,619.35,619.35,616.87
20110113,GOOG,614.16,619.67,616.97,616.69
20110114,GOOG,617.08,624.27,617.4,624.18
20110118,GOOG,625.27,641.99,626.06,639.63
20110119,GOOG,629.66,642.96,642.12,631.75
20110120,GOOG,623.29,634.08,632.21,626.77
20110121,GOOG,611.36,641.73,639.58,611.83
20110124,GOOG,601.23,612.49,607.57,611.08
20110125,GOOG,606.52,620.69,608.2,619.91
20110126,GOOG,615.28,622.49,620.33,616.5
20110127,GOOG,613.2519,619.7,617.89,616.79
20110128,GOOG,599.76,620.36,619.07,600.99
20110131,GOOG,595.55,604.47,603.6,600.36
20110201,GOOG,603.111,613.355,604.49,611.04
20110202,GOOG,607.53,614.34,611,612
20110203,GOOG,606.13,611.45,609.48,610.15
20110204,GOOG,606.61,611.442,610.15,610.98
20110207,GOOG,609.21,618.39,610.16,614.295
20110208,GOOG,614.5123,619.6289,614.93,618.38
20110209,GOOG,612.34,619.45,616.87,616.5
20110210,GOOG,611.56,617.5,613.9,616.44
20110211,GOOG,613,625,613.79,624.5
20110214,GOOG,620.04,629.639,623.34,628.15
20110215,GOOG,623.1,630.09,627.32,624.15
20110216,GOOG,622.1,626.5,625.63,624.22
20110217,GOOG,620.28,627.25,621.25,625.26
20110218,GOOG,624.18,631.18,626,630.08
20110222,GOOG,607.77,624.93,620.03,610.21
20110223,GOOG,604,614.7,610.33,611.32
20110224,GOOG,601.35,613.09,611.39,608.82
20110225,GOOG,609.5,614.72,611.86,610.04
20110228,GOOG,608.01,616.49,610,613.4
20110301,GOOG,599.3035,619.22,617.78,600.76
20110302,GOOG,595.19,606,599.8,600.79
20110303,GOOG,605,611.49,606.38,609.56
20110304,GOOG,600.2,608.98,608.33,600.62
20110307,GOOG,587,603.69,600.55,591.66
20110308,GOOG,590.2,597.98,592.93,592.31
20110309,GOOG,585.751,594.51,591,591.77
20110310,GOOG,579.45,586.62,585.44,580.3
20110311,GOOG,573.33,580,578.22,576.71
20110314,GOOG,568.02,578.29,572.8,569.99
20110315,GOOG,555.5,571,557.5,569.56
20110316,GOOG,551.2801,569.79,568.01,557.1
20110317,GOOG,560.54,569,564.48,561.36
20110318,GOOG,559.74,567.99,564.64,561.06
20110321,GOOG,569.02,579.8,570.22,576.5
20110322,GOOG,572.51,579.23,577.27,577.32
20110323,GOOG,572,582.45,575.19,582.16
20110324,GOOG,578.8,588.39,585.43,586.89
20110325,GOOG,579.24,586.91,586.88,579.74
20110328,GOOG,574.71,584.99,582.07,575.36
20110329,GOOG,573.01,581.89,576,581.73
20110330,GOOG,580.5819,585.5,584.38,581.84
20110331,GOOG,581.74,588.1612,583,586.76
20110401,GOOG,588.76,595.19,588.76,591.8
20110404,GOOG,583.1,594.74,593,587.68
20110405,GOOG,565.68,581.49,581.08,569.09
20110406,GOOG,568,575.16,572.18,574.18
20110407,GOOG,574.19,580.64,575.73,580
20110408,GOOG,578.06,584.89,584.8864,578.16
20110411,GOOG,573,578.1,576.2,577.37
20110412,GOOG,568.05,576.915,575,570.61
20110413,GOOG,571.75,577.6,575.51,576.28
20110414,GOOG,572.1,579.45,575.19,578.51
20110415,GOOG,530.06,545.75,545.29,530.7
20110418,GOOG,519,527.664,526.42,526.84
20110419,GOOG,520.9,530.88,529.95,521.53
20110420,GOOG,521.39,526.82,525.9,525.73
20110421,GOOG,522.39,528.28,527.49,525.1
20110425,GOOG,522.01,527,525.25,525.05
20110426,GOOG,525.21,537.4399,526.52,532.82
20110427,GOOG,534.35,538.11,538,537.76
20110428,GOOG,534.08,539.248,538.06,537.97
20110429,GOOG,538.51,544.1,540,544.1
20110502,GOOG,537.12,545.73,545.7,538.56
20110503,GOOG,529.63,542.01,537.13,533.89
20110504,GOOG,533.02,539,535.17,535.79
20110505,GOOG,531.5,539.4212,533.86,534.27
20110506,GOOG,535.18,541.46,538.15,535.3
20110509,GOOG,531.1,538.49,535,537.68
20110510,GOOG,537.54,544.43,540,542.66
20110511,GOOG,533.69,543.5471,540.14,535.45
20110512,GOOG,530.91,536.94,535.24,535.05
20110513,GOOG,529.05,535.92,534.61,529.55
20110516,GOOG,516.4,527.27,526.31,518.42
20110517,GOOG,515.03,531.22,515.43,530.46
20110518,GOOG,525.7,530.33,529.54,529.81
20110519,GOOG,529.72,536.54,532.73,531.25
20110520,GOOG,523.13,531.99,531.8,524.03
20110523,GOOG,513.4,520,516.6,518.39
20110524,GOOG,518.15,523.962,520.37,518.26
20110525,GOOG,517.25,522.77,517.33,519.67
20110526,GOOG,515,522.12,517.7,518.13
20110527,GOOG,516.3,521.79,518.48,520.9
20110531,GOOG,523.5,529.05,525,529.02
20110601,GOOG,525.31,533.1999,528.04,525.6
